record,filename_lr,lead,gap_seconds,trial,fs,signal_length,start_sample,end_sample,start_seconds,end_seconds,manifest_seed
14745_lr,records100/14000/14745_lr,II,0.5,3,100,1000,595,645,5.95,6.45,42
14745_lr,records100/14000/14745_lr,II,0.5,4,100,1000,566,616,5.66,6.16,42
14745_lr,records100/14000/14745_lr,II,1.0,0,100,1000,336,436,3.36,4.36,42
14745_lr,records100/14000/14745_lr,II,1.0,1,100,1000,704,804,7.04,8.04,42
14745_lr,records100/14000/14745_lr,II,1.0,2,100,1000,154,254,1.54,2.54,42
14745_lr,records100/14000/14745_lr,II,1.0,3,100,1000,676,776,6.76,7.76,42
14745_lr,records100/14000/14745_lr,II,1.0,4,100,1000,758,858,7.58,8.58,42
14745_lr,records100/14000/14745_lr,II,2.0,0,100,1000,511,711,5.11,7.11,42
14745_lr,records100/14000/14745_lr,II,2.0,1,100,1000,358,558,3.58,5.58,42
14745_lr,records100/14000/14745_lr,II,2.0,2,100,1000,328,528,3.28,5.28,42
14745_lr,records100/14000/14745_lr,II,2.0,3,100,1000,361,561,3.61,5.61,42
14745_lr,records100/14000/14745_lr,II,2.0,4,100,1000,200,400,2.0,4.0,42
14746_lr,records100/14000/14746_lr,II,0.25,0,100,1000,272,297,2.72,2.97,42
14746_lr,records100/14000/14746_lr,II,0.25,1,100,1000,593,618,5.93,6.18,42
14746_lr,records100/14000/14746_lr,II,0.25,2,100,1000,526,551,5.26,5.51,42
14746_lr,records100/14000/14746_lr,II,0.25,3,100,1000,485,510,4.85,5.1,42
14746_lr,records100/14000/14746_lr,II,0.25,4,100,1000,468,493,4.68,4.93,42
14746_lr,records100/14000/14746_lr,II,0.5,0,100,1000,158,208,1.58,2.08,42
14746_lr,records100/14000/14746_lr,II,0.5,1,100,1000,751,801,7.51,8.01,42
14746_lr,records100/14000/14746_lr,II,0.5,2,100,1000,817,867,8.17,8.67,42
14746_lr,records100/14000/14746_lr,II,0.5,3,100,1000,284,334,2.84,3.34,42
14746_lr,records100/14000/14746_lr,II,0.5,4,100,1000,336,386,3.36,3.86,42
14746_lr,records100/14000/14746_lr,II,1.0,0,100,1000,541,641,5.41,6.41,42
14746_lr,records100/14000/14746_lr,II,1.0,1,100,1000,101,201,1.01,2.01,42
14746_lr,records100/14000/14746_lr,II,1.0,2,100,1000,171,271,1.71,2.71,42
14746_lr,records100/14000/14746_lr,II,1.0,3,100,1000,732,832,7.32,8.32,42
14746_lr,records100/14000/14746_lr,II,1.0,4,100,1000,220,320,2.2,3.2,42
14746_lr,records100/14000/14746_lr,II,2.0,0,100,1000,446,646,4.46,6.46,42
14746_lr,records100/14000/14746_lr,II,2.0,1,100,1000,630,830,6.3,8.3,42
14746_lr,records100/14000/14746_lr,II,2.0,2,100,1000,540,740,5.4,7.4,42
14746_lr,records100/14000/14746_lr,II,2.0,3,100,1000,263,463,2.63,4.63,42
14746_lr,records100/14000/14746_lr,II,2.0,4,100,1000,191,391,1.91,3.91,42
14762_lr,records100/14000/14762_lr,II,0.25,0,100,1000,657,682,6.57,6.82,42
14762_lr,records100/14000/14762_lr,II,0.25,1,100,1000,413,438,4.13,4.38,42
14762_lr,records100/14000/14762_lr,II,0.25,2,100,1000,850,875,8.5,8.75,42
14762_lr,records100/14000/14762_lr,II,0.25,3,100,1000,600,625,6.0,6.25,42
14762_lr,records100/14000/14762_lr,II,0.25,4,100,1000,108,133,1.08,1.33,42
14762_lr,records100/14000/14762_lr,II,0.5,0,100,1000,288,338,2.88,3.38,42
14762_lr,records100/14000/14762_lr,II,0.5,1,100,1000,659,709,6.59,7.09,42
14762_lr,records100/14000/14762_lr,II,0.5,2,100,1000,626,676,6.26,6.76,42
14762_lr,records100/14000/14762_lr,II,0.5,3,100,1000,657,707,6.57,7.07,42
14762_lr,records100/14000/14762_lr,II,0.5,4,100,1000,275,325,2.75,3.25,42
14762_lr,records100/14000/14762_lr,II,1.0,0,100,1000,274,374,2.74,3.74,42
14762_lr,records100/14000/14762_lr,II,1.0,1,100,1000,246,346,2.46,3.46,42
14762_lr,records100/14000/14762_lr,II,1.0,2,100,1000,587,687,5.87,6.87,42
14762_lr,records100/14000/14762_lr,II,1.0,3,100,1000,108,208,1.08,2.08,42
14762_lr,records100/14000/14762_lr,II,1.0,4,100,1000,670,770,6.7,7.7,42
14762_lr,records100/14000/14762_lr,II,2.0,0,100,1000,269,469,2.69,4.69,42
14762_lr,records100/14000/14762_lr,II,2.0,1,100,1000,393,593,3.93,5.93,42
14762_lr,records100/14000/14762_lr,II,2.0,2,100,1000,248,448,2.48,4.48,42
14762_lr,records100/14000/14762_lr,II,2.0,3,100,1000,355,555,3.55,5.55,42
14762_lr,records100/14000/14762_lr,II,2.0,4,100,1000,559,759,5.59,7.59,42
14771_lr,records100/14000/14771_lr,II,0.25,0,100,1000,253,278,2.53,2.78,42
14771_lr,records100/14000/14771_lr,II,0.25,1,100,1000,542,567,5.42,5.67,42
14771_lr,records100/14000/14771_lr,II,0.25,2,100,1000,144,169,1.44,1.69,42
14771_lr,records100/14000/14771_lr,II,0.25,3,100,1000,237,262,2.37,2.62,42
14771_lr,records100/14000/14771_lr,II,0.25,4,100,1000,631,656,6.31,6.56,42
14771_lr,records100/14000/14771_lr,II,0.5,0,100,1000,526,576,5.26,5.76,42
14771_lr,records100/14000/14771_lr,II,0.5,1,100,1000,559,609,5.59,6.09,42
14771_lr,records100/14000/14771_lr,II,0.5,2,100,1000,269,319,2.69,3.19,42
14771_lr,records100/14000/14771_lr,II,0.5,3,100,1000,254,304,2.54,3.04,42
14771_lr,records100/14000/14771_lr,II,0.5,4,100,1000,419,469,4.19,4.69,42
14771_lr,records100/14000/14771_lr,II,1.0,0,100,1000,190,290,1.9,2.9,42
14771_lr,records100/14000/14771_lr,II,1.0,1,100,1000,722,822,7.22,8.22,42
14771_lr,records100/14000/14771_lr,II,1.0,2,100,1000,287,387,2.87,3.87,42
14771_lr,records100/14000/14771_lr,II,1.0,3,100,1000,604,704,6.04,7.04,42
14771_lr,records100/14000/14771_lr,II,1.0,4,100,1000,209,309,2.09,3.09,42
14771_lr,records100/14000/14771_lr,II,2.0,0,100,1000,491,691,4.91,6.91,42
14771_lr,records100/14000/14771_lr,II,2.0,1,100,1000,222,422,2.22,4.22,42
14771_lr,records100/14000/14771_lr,II,2.0,2,100,1000,269,469,2.69,4.69,42
14771_lr,records100/14000/14771_lr,II,2.0,3,100,1000,347,547,3.47,5.47,42
14771_lr,records100/14000/14771_lr,II,2.0,4,100,1000,174,374,1.74,3.74,42
14775_lr,records100/14000/14775_lr,II,0.25,0,100,1000,196,221,1.96,2.21,42
14775_lr,records100/14000/14775_lr,II,0.25,1,100,1000,684,709,6.84,7.09,42
14775_lr,records100/14000/14775_lr,II,0.25,2,100,1000,368,393,3.68,3.93,42
14775_lr,records100/14000/14775_lr,II,0.25,3,100,1000,540,565,5.4,5.65,42
14775_lr,records100/14000/14775_lr,II,0.25,4,100,1000,601,626,6.01,6.26,42
14775_lr,records100/14000/14775_lr,II,0.5,0,100,1000,567,617,5.67,6.17,42
14775_lr,records100/14000/14775_lr,II,0.5,1,100,1000,571,621,5.71,6.21,42
14775_lr,records100/14000/14775_lr,II,0.5,2,100,1000,832,882,8.32,8.82,42
14775_lr,records100/14000/14775_lr,II,0.5,3,100,1000,573,623,5.73,6.23,42
14775_lr,records100/14000/14775_lr,II,0.5,4,100,1000,361,411,3.61,4.11,42
14775_lr,records100/14000/14775_lr,II,1.0,0,100,1000,299,399,2.99,3.99,42
14775_lr,records100/14000/14775_lr,II,1.0,1,100,1000,661,761,6.61,7.61,42
14775_lr,records100/14000/14775_lr,II,1.0,2,100,1000,395,495,3.95,4.95,42
14775_lr,records100/14000/14775_lr,II,1.0,3,100,1000,491,591,4.91,5.91,42
14775_lr,records100/14000/14775_lr,II,1.0,4,100,1000,671,771,6.71,7.71,42
14775_lr,records100/14000/14775_lr,II,2.0,0,100,1000,241,441,2.41,4.41,42
14775_lr,records100/14000/14775_lr,II,2.0,1,100,1000,233,433,2.33,4.33,42
14775_lr,records100/14000/14775_lr,II,2.0,2,100,1000,131,331,1.31,3.31,42
14775_lr,records100/14000/14775_lr,II,2.0,3,100,1000,143,343,1.43,3.43,42
14775_lr,records100/14000/14775_lr,II,2.0,4,100,1000,470,670,4.7,6.7,42
14781_lr,records100/14000/14781_lr,II,0.25,0,100,1000,490,515,4.9,5.15,42
14781_lr,records100/14000/14781_lr,II,0.25,1,100,1000,330,355,3.3,3.55,42
14781_lr,records100/14000/14781_lr,II,0.25,2,100,1000,264,289,2.64,2.89,42
14781_lr,records100/14000/14781_lr,II,0.25,3,100,1000,639,664,6.39,6.64,42
14781_lr,records100/14000/14781_lr,II,0.25,4,100,1000,166,191,1.66,1.91,42
14781_lr,records100/14000/14781_lr,II,0.5,0,100,1000,626,676,6.26,6.76,42
14781_lr,records100/14000/14781_lr,II,0.5,1,100,1000,779,829,7.79,8.29,42
14781_lr,records100/14000/14781_lr,II,0.5,2,100,1000,442,492,4.42,4.92,42
14781_lr,records100/14000/14781_lr,II,0.5,3,100,1000,471,521,4.71,5.21,42
14781_lr,records100/14000/14781_lr,II,0.5,4,100,1000,502,552,5.02,5.52,42
14781_lr,records100/14000/14781_lr,II,1.0,0,100,1000,166,266,1.66,2.66,42
14781_lr,records100/14000/14781_lr,II,1.0,1,100,1000,539,639,5.39,6.39,42
14781_lr,records100/14000/14781_lr,II,1.0,2,100,1000,356,456,3.56,4.56,42
14781_lr,records100/14000/14781_lr,II,1.0,3,100,1000,428,528,4.28,5.28,42
14781_lr,records100/14000/14781_lr,II,1.0,4,100,1000,116,216,1.16,2.16,42
14781_lr,records100/14000/14781_lr,II,2.0,0,100,1000,627,827,6.27,8.27,42
14781_lr,records100/14000/14781_lr,II,2.0,1,100,1000,300,500,3.0,5.0,42
14781_lr,records100/14000/14781_lr,II,2.0,2,100,1000,145,345,1.45,3.45,42
14781_lr,records100/14000/14781_lr,II,2.0,3,100,1000,570,770,5.7,7.7,42
14781_lr,records100/14000/14781_lr,II,2.0,4,100,1000,688,888,6.88,8.88,42
14792_lr,records100/14000/14792_lr,II,0.25,0,100,1000,503,528,5.03,5.28,42
14792_lr,records100/14000/14792_lr,II,0.25,1,100,1000,125,150,1.25,1.5,42
14792_lr,records100/14000/14792_lr,II,0.25,2,100,1000,869,894,8.69,8.94,42
14792_lr,records100/14000/14792_lr,II,0.25,3,100,1000,261,286,2.61,2.86,42
14792_lr,records100/14000/14792_lr,II,0.25,4,100,1000,286,311,2.86,3.11,42
14792_lr,records100/14000/14792_lr,II,0.5,0,100,1000,631,681,6.31,6.81,42
14792_lr,records100/14000/14792_lr,II,0.5,1,100,1000,349,399,3.49,3.99,42
14792_lr,records100/14000/14792_lr,II,0.5,2,100,1000,163,213,1.63,2.13,42
14792_lr,records100/14000/14792_lr,II,0.5,3,100,1000,612,662,6.12,6.62,42
14792_lr,records100/14000/14792_lr,II,0.5,4,100,1000,296,346,2.96,3.46,42
14792_lr,records100/14000/14792_lr,II,1.0,0,100,1000,703,803,7.03,8.03,42
14792_lr,records100/14000/14792_lr,II,1.0,1,100,1000,207,307,2.07,3.07,42
14792_lr,records100/14000/14792_lr,II,1.0,2,100,1000,735,835,7.35,8.35,42
14792_lr,records100/14000/14792_lr,II,1.0,3,100,1000,607,707,6.07,7.07,42
14792_lr,records100/14000/14792_lr,II,1.0,4,100,1000,267,367,2.67,3.67,42
14792_lr,records100/14000/14792_lr,II,2.0,0,100,1000,447,647,4.47,6.47,42
14792_lr,records100/14000/14792_lr,II,2.0,1,100,1000,663,863,6.63,8.63,42
14792_lr,records100/14000/14792_lr,II,2.0,2,100,1000,138,338,1.38,3.38,42
14792_lr,records100/14000/14792_lr,II,2.0,3,100,1000,592,792,5.92,7.92,42
14792_lr,records100/14000/14792_lr,II,2.0,4,100,1000,376,576,3.76,5.76,42
14805_lr,records100/14000/14805_lr,II,0.25,0,100,1000,836,861,8.36,8.61,42
14805_lr,records100/14000/14805_lr,II,0.25,1,100,1000,261,286,2.61,2.86,42
14805_lr,records100/14000/14805_lr,II,0.25,2,100,1000,658,683,6.58,6.83,42
14805_lr,records100/14000/14805_lr,II,0.25,3,100,1000,850,875,8.5,8.75,42
14805_lr,records100/14000/14805_lr,II,0.25,4,100,1000,366,391,3.66,3.91,42
14805_lr,records100/14000/14805_lr,II,0.5,0,100,1000,181,231,1.81,2.31,42
14805_lr,records100/14000/14805_lr,II,0.5,1,100,1000,394,444,3.94,4.44,42
14805_lr,records100/14000/14805_lr,II,0.5,2,100,1000,549,599,5.49,5.99,42
14805_lr,records100/14000/14805_lr,II,0.5,3,100,1000,573,623,5.73,6.23,42
14805_lr,records100/14000/14805_lr,II,0.5,4,100,1000,461,511,4.61,5.11,42
14805_lr,records100/14000/14805_lr,II,1.0,0,100,1000,753,853,7.53,8.53,42
14805_lr,records100/14000/14805_lr,II,1.0,1,100,1000,505,605,5.05,6.05,42
14805_lr,records100/14000/14805_lr,II,1.0,2,100,1000,549,649,5.49,6.49,42
14805_lr,records100/14000/14805_lr,II,1.0,3,100,1000,770,870,7.7,8.7,42
14805_lr,records100/14000/14805_lr,II,1.0,4,100,1000,758,858,7.58,8.58,42
14805_lr,records100/14000/14805_lr,II,2.0,0,100,1000,305,505,3.05,5.05,42
14805_lr,records100/14000/14805_lr,II,2.0,1,100,1000,271,471,2.71,4.71,42
14805_lr,records100/14000/14805_lr,II,2.0,2,100,1000,550,750,5.5,7.5,42
14805_lr,records100/14000/14805_lr,II,2.0,3,100,1000,415,615,4.15,6.15,42
14805_lr,records100/14000/14805_lr,II,2.0,4,100,1000,368,568,3.68,5.68,42
14814_lr,records100/14000/14814_lr,II,0.25,0,100,1000,641,666,6.41,6.66,42
14814_lr,records100/14000/14814_lr,II,0.25,1,100,1000,612,637,6.12,6.37,42
14814_lr,records100/14000/14814_lr,II,0.25,2,100,1000,809,834,8.09,8.34,42
14814_lr,records100/14000/14814_lr,II,0.25,3,100,1000,383,408,3.83,4.08,42
14814_lr,records100/14000/14814_lr,II,0.25,4,100,1000,685,710,6.85,7.1,42
14814_lr,records100/14000/14814_lr,II,0.5,0,100,1000,270,320,2.7,3.2,42
14814_lr,records100/14000/14814_lr,II,0.5,1,100,1000,803,853,8.03,8.53,42
14814_lr,records100/14000/14814_lr,II,0.5,2,100,1000,162,212,1.62,2.12,42
14814_lr,records100/14000/14814_lr,II,0.5,3,100,1000,663,713,6.63,7.13,42
14814_lr,records100/14000/14814_lr,II,0.5,4,100,1000,176,226,1.76,2.26,42
14814_lr,records100/14000/14814_lr,II,1.0,0,100,1000,716,816,7.16,8.16,42
14814_lr,records100/14000/14814_lr,II,1.0,1,100,1000,772,872,7.72,8.72,42
14814_lr,records100/14000/14814_lr,II,1.0,2,100,1000,673,773,6.73,7.73,42
14814_lr,records100/14000/14814_lr,II,1.0,3,100,1000,652,752,6.52,7.52,42
14814_lr,records100/14000/14814_lr,II,1.0,4,100,1000,435,535,4.35,5.35,42
14814_lr,records100/14000/14814_lr,II,2.0,0,100,1000,247,447,2.47,4.47,42
14814_lr,records100/14000/14814_lr,II,2.0,1,100,1000,692,892,6.92,8.92,42
14814_lr,records100/14000/14814_lr,II,2.0,2,100,1000,418,618,4.18,6.18,42
14814_lr,records100/14000/14814_lr,II,2.0,3,100,1000,590,790,5.9,7.9,42
14814_lr,records100/14000/14814_lr,II,2.0,4,100,1000,529,729,5.29,7.29,42
14836_lr,records100/14000/14836_lr,II,0.25,0,100,1000,644,669,6.44,6.69,42
14836_lr,records100/14000/14836_lr,II,0.25,1,100,1000,373,398,3.73,3.98,42
14836_lr,records100/14000/14836_lr,II,0.25,2,100,1000,431,456,4.31,4.56,42
14836_lr,records100/14000/14836_lr,II,0.25,3,100,1000,441,466,4.41,4.66,42
14836_lr,records100/14000/14836_lr,II,0.25,4,100,1000,567,592,5.67,5.92,42
14836_lr,records100/14000/14836_lr,II,0.5,0,100,1000,639,689,6.39,6.89,42
14836_lr,records100/14000/14836_lr,II,0.5,1,100,1000,249,299,2.49,2.99,42
14836_lr,records100/14000/14836_lr,II,0.5,2,100,1000,270,320,2.7,3.2,42
14836_lr,records100/14000/14836_lr,II,0.5,3,100,1000,136,186,1.36,1.86,42
14836_lr,records100/14000/14836_lr,II,0.5,4,100,1000,495,545,4.95,5.45,42
14836_lr,records100/14000/14836_lr,II,1.0,0,100,1000,568,668,5.68,6.68,42
14836_lr,records100/14000/14836_lr,II,1.0,1,100,1000,247,347,2.47,3.47,42
14836_lr,records100/14000/14836_lr,II,1.0,2,100,1000,598,698,5.98,6.98,42
14836_lr,records100/14000/14836_lr,II,1.0,3,100,1000,102,202,1.02,2.02,42
14836_lr,records100/14000/14836_lr,II,1.0,4,100,1000,707,807,7.07,8.07,42
14836_lr,records100/14000/14836_lr,II,2.0,0,100,1000,514,714,5.14,7.14,42
14836_lr,records100/14000/14836_lr,II,2.0,1,100,1000,510,710,5.1,7.1,42
14836_lr,records100/14000/14836_lr,II,2.0,2,100,1000,525,725,5.25,7.25,42
14836_lr,records100/14000/14836_lr,II,2.0,3,100,1000,315,515,3.15,5.15,42
14836_lr,records100/14000/14836_lr,II,2.0,4,100,1000,698,898,6.98,8.98,42
14851_lr,records100/14000/14851_lr,II,0.25,0,100,1000,679,704,6.79,7.04,42
14851_lr,records100/14000/14851_lr,II,0.25,1,100,1000,240,265,2.4,2.65,42
14851_lr,records100/14000/14851_lr,II,0.25,2,100,1000,815,840,8.15,8.4,42
14851_lr,records100/14000/14851_lr,II,0.25,3,100,1000,673,698,6.73,6.98,42
14851_lr,records100/14000/14851_lr,II,0.25,4,100,1000,341,366,3.41,3.66,42
14851_lr,records100/14000/14851_lr,II,0.5,0,100,1000,811,861,8.11,8.61,42
14851_lr,records100/14000/14851_lr,II,0.5,1,100,1000,286,336,2.86,3.36,42
14851_lr,records100/14000/14851_lr,II,0.5,2,100,1000,584,634,5.84,6.34,42
14851_lr,records100/14000/14851_lr,II,0.5,3,100,1000,603,653,6.03,6.53,42
14851_lr,records100/14000/14851_lr,II,0.5,4,100,1000,823,873,8.23,8.73,42
14851_lr,records100/14000/14851_lr,II,1.0,0,100,1000,499,599,4.99,5.99,42
14851_lr,records100/14000/14851_lr,II,1.0,1,100,1000,797,897,7.97,8.97,42
14851_lr,records100/14000/14851_lr,II,1.0,2,100,1000,299,399,2.99,3.99,42
14851_lr,records100/14000/14851_lr,II,1.0,3,100,1000,661,761,6.61,7.61,42
14851_lr,records100/14000/14851_lr,II,1.0,4,100,1000,272,372,2.72,3.72,42
14851_lr,records100/14000/14851_lr,II,2.0,0,100,1000,700,900,7.0,9.0,42
14851_lr,records100/14000/14851_lr,II,2.0,1,100,1000,558,758,5.58,7.58,42
14851_lr,records100/14000/14851_lr,II,2.0,2,100,1000,476,676,4.76,6.76,42
14851_lr,records100/14000/14851_lr,II,2.0,3,100,1000,139,339,1.39,3.39,42
14851_lr,records100/14000/14851_lr,II,2.0,4,100,1000,398,598,3.98,5.98,42
14869_lr,records100/14000/14869_lr,II,0.25,0,100,1000,211,236,2.11,2.36,42
14869_lr,records100/14000/14869_lr,II,0.25,1,100,1000,812,837,8.12,8.37,42
14869_lr,records100/14000/14869_lr,II,0.25,2,100,1000,394,419,3.94,4.19,42
14869_lr,records100/14000/14869_lr,II,0.25,3,100,1000,744,769,7.44,7.69,42
14869_lr,records100/14000/14869_lr,II,0.25,4,100,1000,803,828,8.03,8.28,42
14869_lr,records100/14000/14869_lr,II,0.5,0,100,1000,182,232,1.82,2.32,42
14869_lr,records100/14000/14869_lr,II,0.5,1,100,1000,670,720,6.7,7.2,42
14869_lr,records100/14000/14869_lr,II,0.5,2,100,1000,327,377,3.27,3.77,42
14869_lr,records100/14000/14869_lr,II,0.5,3,100,1000,181,231,1.81,2.31,42
14869_lr,records100/14000/14869_lr,II,0.5,4,100,1000,295,345,2.95,3.45,42
14869_lr,records100/14000/14869_lr,II,1.0,0,100,1000,485,585,4.85,5.85,42
14869_lr,records100/14000/14869_lr,II,1.0,1,100,1000,699,799,6.99,7.99,42
14869_lr,records100/14000/14869_lr,II,1.0,2,100,1000,584,684,5.84,6.84,42
14869_lr,records100/14000/14869_lr,II,1.0,3,100,1000,263,363,2.63,3.63,42
14869_lr,records100/14000/14869_lr,II,1.0,4,100,1000,307,407,3.07,4.07,42
14869_lr,records100/14000/14869_lr,II,2.0,0,100,1000,282,482,2.82,4.82,42
14869_lr,records100/14000/14869_lr,II,2.0,1,100,1000,542,742,5.42,7.42,42
14869_lr,records100/14000/14869_lr,II,2.0,2,100,1000,411,611,4.11,6.11,42
14869_lr,records100/14000/14869_lr,II,2.0,3,100,1000,114,314,1.14,3.14,42
14869_lr,records100/14000/14869_lr,II,2.0,4,100,1000,145,345,1.45,3.45,42
14912_lr,records100/14000/14912_lr,II,0.25,0,100,1000,158,183,1.58,1.83,42
14912_lr,records100/14000/14912_lr,II,0.25,1,100,1000,845,870,8.45,8.7,42
14912_lr,records100/14000/14912_lr,II,0.25,2,100,1000,491,516,4.91,5.16,42
14912_lr,records100/14000/14912_lr,II,0.25,3,100,1000,481,506,4.81,5.06,42
14912_lr,records100/14000/14912_lr,II,0.25,4,100,1000,690,715,6.9,7.15,42
14912_lr,records100/14000/14912_lr,II,0.5,0,100,1000,243,293,2.43,2.93,42
14912_lr,records100/14000/14912_lr,II,0.5,1,100,1000,123,173,1.23,1.73,42
14912_lr,records100/14000/14912_lr,II,0.5,2,100,1000,303,353,3.03,3.53,42
14912_lr,records100/14000/14912_lr,II,0.5,3,100,1000,256,306,2.56,3.06,42
14912_lr,records100/14000/14912_lr,II,0.5,4,100,1000,699,749,6.99,7.49,42
14912_lr,records100/14000/14912_lr,II,1.0,0,100,1000,673,773,6.73,7.73,42
14912_lr,records100/14000/14912_lr,II,1.0,1,100,1000,544,644,5.44,6.44,42
14912_lr,records100/14000/14912_lr,II,1.0,2,100,1000,737,837,7.37,8.37,42
14912_lr,records100/14000/14912_lr,II,1.0,3,100,1000,425,525,4.25,5.25,42
14912_lr,records100/14000/14912_lr,II,1.0,4,100,1000,268,368,2.68,3.68,42
14912_lr,records100/14000/14912_lr,II,2.0,0,100,1000,299,499,2.99,4.99,42
14912_lr,records100/14000/14912_lr,II,2.0,1,100,1000,185,385,1.85,3.85,42
14912_lr,records100/14000/14912_lr,II,2.0,2,100,1000,641,841,6.41,8.41,42
14912_lr,records100/14000/14912_lr,II,2.0,3,100,1000,463,663,4.63,6.63,42
14912_lr,records100/14000/14912_lr,II,2.0,4,100,1000,564,764,5.64,7.64,42
14923_lr,records100/14000/14923_lr,II,0.25,0,100,1000,318,343,3.18,3.43,42
14923_lr,records100/14000/14923_lr,II,0.25,1,100,1000,657,682,6.57,6.82,42
14923_lr,records100/14000/14923_lr,II,0.25,2,100,1000,356,381,3.56,3.81,42
14923_lr,records100/14000/14923_lr,II,0.25,3,100,1000,446,471,4.46,4.71,42
14923_lr,records100/14000/14923_lr,II,0.25,4,100,1000,605,630,6.05,6.3,42
14923_lr,records100/14000/14923_lr,II,0.5,0,100,1000,836,886,8.36,8.86,42
14923_lr,records100/14000/14923_lr,II,0.5,1,100,1000,519,569,5.19,5.69,42
14923_lr,records100/14000/14923_lr,II,0.5,2,100,1000,633,683,6.33,6.83,42
14923_lr,records100/14000/14923_lr,II,0.5,3,100,1000,546,596,5.46,5.96,42
14923_lr,records100/14000/14923_lr,II,0.5,4,100,1000,418,468,4.18,4.68,42
14923_lr,records100/14000/14923_lr,II,1.0,0,100,1000,753,853,7.53,8.53,42
14923_lr,records100/14000/14923_lr,II,1.0,1,100,1000,773,873,7.73,8.73,42
14923_lr,records100/14000/14923_lr,II,1.0,2,100,1000,317,417,3.17,4.17,42
14923_lr,records100/14000/14923_lr,II,1.0,3,100,1000,727,827,7.27,8.27,42
14923_lr,records100/14000/14923_lr,II,1.0,4,100,1000,416,516,4.16,5.16,42
14923_lr,records100/14000/14923_lr,II,2.0,0,100,1000,544,744,5.44,7.44,42
14923_lr,records100/14000/14923_lr,II,2.0,1,100,1000,410,610,4.1,6.1,42
14923_lr,records100/14000/14923_lr,II,2.0,2,100,1000,560,760,5.6,7.6,42
14923_lr,records100/14000/14923_lr,II,2.0,3,100,1000,623,823,6.23,8.23,42
14923_lr,records100/14000/14923_lr,II,2.0,4,100,1000,354,554,3.54,5.54,42
14937_lr,records100/14000/14937_lr,II,0.25,0,100,1000,643,668,6.43,6.68,42
14937_lr,records100/14000/14937_lr,II,0.25,1,100,1000,493,518,4.93,5.18,42
14937_lr,records100/14000/14937_lr,II,0.25,2,100,1000,720,745,7.2,7.45,42
14937_lr,records100/14000/14937_lr,II,0.25,3,100,1000,248,273,2.48,2.73,42
14937_lr,records100/14000/14937_lr,II,0.25,4,100,1000,665,690,6.65,6.9,42
14937_lr,records100/14000/14937_lr,II,0.5,0,100,1000,547,597,5.47,5.97,42
14937_lr,records100/14000/14937_lr,II,0.5,1,100,1000,439,489,4.39,4.89,42
14937_lr,records100/14000/14937_lr,II,0.5,2,100,1000,377,427,3.77,4.27,42
14937_lr,records100/14000/14937_lr,II,0.5,3,100,1000,626,676,6.26,6.76,42
14937_lr,records100/14000/14937_lr,II,0.5,4,100,1000,360,410,3.6,4.1,42
14937_lr,records100/14000/14937_lr,II,1.0,0,100,1000,123,223,1.23,2.23,42
14937_lr,records100/14000/14937_lr,II,1.0,1,100,1000,764,864,7.64,8.64,42
14937_lr,records100/14000/14937_lr,II,1.0,2,100,1000,413,513,4.13,5.13,42
14937_lr,records100/14000/14937_lr,II,1.0,3,100,1000,215,315,2.15,3.15,42
14937_lr,records100/14000/14937_lr,II,1.0,4,100,1000,258,358,2.58,3.58,42
14937_lr,records100/14000/14937_lr,II,2.0,0,100,1000,598,798,5.98,7.98,42
14937_lr,records100/14000/14937_lr,II,2.0,1,100,1000,299,499,2.99,4.99,42
14937_lr,records100/14000/14937_lr,II,2.0,2,100,1000,269,469,2.69,4.69,42
14937_lr,records100/14000/14937_lr,II,2.0,3,100,1000,392,592,3.92,5.92,42
14937_lr,records100/14000/14937_lr,II,2.0,4,100,1000,117,317,1.17,3.17,42
14938_lr,records100/14000/14938_lr,II,0.25,0,100,1000,534,559,5.34,5.59,42
14938_lr,records100/14000/14938_lr,II,0.25,1,100,1000,131,156,1.31,1.56,42
14938_lr,records100/14000/14938_lr,II,0.25,2,100,1000,748,773,7.48,7.73,42
14938_lr,records100/14000/14938_lr,II,0.25,3,100,1000,433,458,4.33,4.58,42
14938_lr,records100/14000/14938_lr,II,0.25,4,100,1000,269,294,2.69,2.94,42
14938_lr,records100/14000/14938_lr,II,0.5,0,100,1000,441,491,4.41,4.91,42
14938_lr,records100/14000/14938_lr,II,0.5,1,100,1000,231,281,2.31,2.81,42
14938_lr,records100/14000/14938_lr,II,0.5,2,100,1000,340,390,3.4,3.9,42
14938_lr,records100/14000/14938_lr,II,0.5,3,100,1000,198,248,1.98,2.48,42
14938_lr,records100/14000/14938_lr,II,0.5,4,100,1000,602,652,6.02,6.52,42
14938_lr,records100/14000/14938_lr,II,1.0,0,100,1000,784,884,7.84,8.84,42
14938_lr,records100/14000/14938_lr,II,1.0,1,100,1000,440,540,4.4,5.4,42
14938_lr,records100/14000/14938_lr,II,1.0,2,100,1000,169,269,1.69,2.69,42
14938_lr,records100/14000/14938_lr,II,1.0,3,100,1000,151,251,1.51,2.51,42
14938_lr,records100/14000/14938_lr,II,1.0,4,100,1000,683,783,6.83,7.83,42
14938_lr,records100/14000/14938_lr,II,2.0,0,100,1000,309,509,3.09,5.09,42
14938_lr,records100/14000/14938_lr,II,2.0,1,100,1000,277,477,2.77,4.77,42
